franco,arabic,english,source,annotator,verified,collected_at
4kran pgb l2ky 2n2 2stft ktyyr,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:50.673884
"فاعل خير 😂
أءإ=2
ع=3
ش=4
خ=7-5
ط=6
ح=7
غ=8-3",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
ana 20el marhh 2kteb feranko ba3b ma sma3t elvedio begad 4kran leke  ya gamela 😍,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
"2 = ء 
3 = ع 
'3 = غ
4 = ذ
5 = خ
6 = ط
7 = ح 
8 = ق 
9 = ص
9' =ض
*هذني الصح 🙂💗*",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
9=ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okarn aweee 3la shr7 💙🥰.,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
7alw awy,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
alm9ryyn y7bwn ytklmwn kthyyyyyyyr lysh,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
ana la a3rf kyf aktl6b bl3'h frankw,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
9 حرف ال ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
Begd enta 3sail Away❤️🧚🧚🧚🧚,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran 2wyyyy 2wyyy 3la el fedewo da la2nk 5leteny 2t3lem 2zay 2ktp Franko 4okrannnn 😿🤍🤍🤍🦋🦋🦋!.,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran bgad ana mknt4 a3rf franke,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran 3la elfranko,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
8 ينفع (ق) ولا ايه؟,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
6KrAn,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran ya 27la wa7da fi 2ldnya,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okr2n,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
7bbty 😭❤,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
"Kif r7 atdarab 3la allu8a 🌚💔,, a7sha sa3be 🌚💔 mdri",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran awy ana kida ktapt sa7 wla 8lt  ?🙂💔,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
W a5eera srt 23rf ha2’y 2l8h عارف الي كاتبه شعوذه بس سلكو😂😂,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okrn 2wyyyyyyy,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
بس رقم 9 بيرمز لل ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
9 يعنى ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran 2we,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
W Ana kaman,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
ال 9 يكولون ص و ال 4 ق  🤍,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran leke gedan 3lmaghod ❤,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okrn 2wy bgad,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
1nte r23h gdaan🙁💞,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
7azem,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
Shkra ksera 3lmtene l8a jdeda,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
El7,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kra liky ya 7abibtyy😊,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
2wel mara 2kteb franko,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran ana  7bet,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran all maghodk yaa 2lpy,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
ana p7p al2rpe,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
p7pk 2oy,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
رقم9 حرف ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
jmylh jda y 8lby 😂❤️,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
هو 2 يعني همزة تمام بنكتب الa بقا,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
2nty g2md2 . msa,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran  ❤ebda3,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
Wollhe 3ane 6a3lm6 mank an6e  msa ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️.,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran gdn Ana Kont  m7taga a3rf  Franko w  da kann a7sn fdyo  4ofto  4okran tany,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
Ana nachti naheder biha m3a shabati f la inst8am,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
so2al bas 6aleb ma4 sah,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran gamed kont m7taga at3lem franko f 2sra3 wa2t 4okran bgd,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
هو انا لما اكتب محدش بكتبها كده ( ma7ade4 )؟؟,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4kran kter bs fe 4weyet e5telafat 3n el franko ele ana bst3mlo .,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
mn 2mta b2a 2el 7 b2a خ??,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
3na b3rf 5ol 7doul,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
انا اصلا فاتح الفيديو ده علشان اعرف حرف ال6,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
"فرانكوا كده
Slam 3lekom",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
2HMD,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
9 = ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
2na 7beet 2lvdio 2uuu😍,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
4okran awy et3alemt men 7adretek💓,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:51.563502
Thx ana ba7eb tare3at  alketaba de bgd🥺❤️,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
El ferank ra7 tdey3  2l32r2be,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
9 = ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
7elm 7yaty 😢😢,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
9=ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
A7san veduo 4afto fe 7uaty 3an el franko ana maknt4 a3raf u3ne eh franko a9lan thnx 💖💖💖💖💖💖💖💖,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
"8=ق
3'=غ",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
"8=ق 
9=ص",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
shkr2na gd2,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
8 مو غ ق,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
4okrn ya glpy knt m7taga 2t3lm franko gdn 34an 9o7aby beklmo kda kteer  y3ne w kda🌸,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
4okr2n bg2d 2na  m2konte4 b23rf    2ktob franko kales b2s el 7amdolela7 el b2rka feky ❤️❤️❤️,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
2h,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:52.291534
9-ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
6eb a36kd 2ne fhm6,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
2an makont4 ba3rf 2ktb franko 52Ls bs L2m2 2tfrgt 2Ly 2lv2dio b2yt 22rf 2ktb franko,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
begad 2na 24krk 3la elvedyo dh❤❤ ana Knt mst8rabh ww za3lanh ene m4 fahmaha  delwa2te b2et a3raf atkalemha   kowas,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
2na lasa p2t2lm gdid b2s astfat 4atir,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
مش8=ق,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
3ash gedn rbna y5leky 👌,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
مشغول = ma43'ol,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
9 ممكن تمشي واو,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.035242
3dai ana asst5tme ktirr btjnan,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
"2na makont4 Ba3raf 2aktb Franko 5als BsB3d El Vedyo Da 2na 263lem6 kteer 2wee 💜
4okran Lake Begad 😍😘",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
2 بتنطق ق برضو,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
3njad   ra23,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
Ba7Bk,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
Kteeeer sahli😍😍😍wa 2na b7ib lo8a frako😙😙,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
4okran keteer 2na kan nefsy 2t3lm 2kteb bel franko w estafadt 2wwwy  men el vedio da 💗😍😘,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
7okrn,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
Merse 2we leke,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:53.766490
"4okran ya fandem teslam yaarab kont me7taga 2t3lem franko fe 2sra3 wakt w da kan 2fdal Video et3almet meno❤
4okran mra tanya 🌚❤🌸",,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:54.430075
4okran ala al5tma di,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:54.430075
9 يعني حرف ال ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:54.430075
ال9ص مثل 9ala2,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:54.430075
وال 9 ص,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:54.430075
4ar7ak gameel gedn begad estafat,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:55.070263
4kran 2wy,,,youtube_GJVj5WCYuFA,,false,2026-04-03T19:03:55.723857
MESH 3AYZAK TTKHD 🔥,,,youtube_In0z-c_OWsk,,false,2026-04-03T19:03:57.933629
MSH 3AYZK TTKHD😤🔥,,,youtube_In0z-c_OWsk,,false,2026-04-03T19:03:57.933629
MSH AAYZK TTKHD KHALES🦇,,,youtube_In0z-c_OWsk,,false,2026-04-03T19:03:57.933629
MSH 3AYZK TTKHD❌❌,,,youtube_In0z-c_OWsk,,false,2026-04-03T19:03:57.933629
abyo ha3hah3a3h matgnntsh,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:00.577011
جاي من 2025 التراك جامد فشخ,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:00.577011
2:20 بيتكلم علي مروان موسي صح,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:00.577011
"2:20
احا ابيو مسمبل تراك عايز فين بتاع بابلو❤",,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:00.577011
Fanan tashkely,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:00.578011
1:27 الحته ديه جمده فشخ,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:01.426191
Good Abyusif I Abyusif  3ayzak Bas Mategganensh Happy Birthday 2024,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:01.426191
Fr3n was here,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:01.426191
فاااعم 😍✨ 1:35,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:01.426191
"ليه كده يا برووو جننتني والله 😂
صااايعه حركه ال808 الفالاول 😂🔥",,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:02.280480
"01:48

سور القرآن وآيات ربنا مش ماتريال لريلكس تراكات الاغاني يسطااا",,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:02.280480
اي التراك ده يجدع ده مش تراك ده صداع من العظمة ماشاء الله وبالذات الحتة دي 1:50 الجزئية بتاعت هيثم دي مش طبيعية,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:02.280480
لما الواحد يروح يسمع أبيوسف عشان يغيرله المود بعد ما خرجنا من كأس الأمم الأفريقية 2024,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:02.280480
"""haytham msh zaki haytham 3amel 3'abi"" fhmt?",,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:02.280480
1:49  سورة يا ابيو مو صورة😂,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:02.280480
A7a,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:03.088896
HYTHAM BYMSEE 3L MEXICO 🇲🇽 💜💜💜,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:03.088896
معتم 777قائد كتبيه,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:04.567501
Abyuu fo2 agmaad rapperr keda keda ♥️♥️🔥🔥🔥🔥,,,youtube_vPUegTEaetI,,false,2026-04-03T19:04:04.568676
"rabi yarhm khwetna li mchew 🙏🏻
Merci boucoup ness lkoll ❤️
Nhbkom twaslouha l l3alam lkol 🌍🔥",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
الله يرحمك خويا العزيز اسلام 💔💔05-11-2024 أبشع يوم فالحياة,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
D3iwo lsahbti berahma🥹,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
مصري جاي في 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
Barcha i7ses  💕🔥,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
شكون جاا يسمعها في 2026/03/28,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
الغناية تفكرني في صديقتي الا انتحرت بسبب كلام الناس عندها اليوم 5سنين و9شهور و17يوم😢😢 الله يرحمها,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
"25/07/2024 
Rabi yarhmak narimane khti 💔😭😭😭 tog3di tjr fi bali mnansakch khti mnanskch",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
من يسمعها 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
كنت نسمعها ونتأثر وانا ماني فاقدة حتى انسان عزيز عليا وليوم نسمع فيها وانا فاقدة اهم شخص في حياتي سندي وكتافي بابا حبيبي ربي يرحمك يالغالي توفى يوم13اكتوبر 2025بين ظهر وعصر بمرض سرطان اه ياقلبي تكويت على عز قلبي😭,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
ادعو لأخي بالدعاء توفى في حادث هو و زوج صحابه  غ صغير ولده عنده 15 ملي زاد مفرحش بيه ڨاع راني محروقة عليك اخي وحبيبي وسندي ربي يرحمك ويجعلك من أهل الجنة,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
جيش 2026❤😂🎉,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
صاحبي مات اليوم 12مارس في رمضان ادعوله برحمة,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
12 مارس 2025 شكون مزال يسمع فيها 🇩🇿🇩🇿🇩🇿❤❤❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
22/2/2026 ربي يرحمك يا أحمد,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
الاتنين/ 09 /مارس /رمضان/ مقابل لبحر ونسمع فيها 😢😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:06.290628
مين بيسمع في رمضان  يوم 10رمضان 2026😢😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
MEROCCO HADER HENA 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
lah ira7mk khoya 18/08/2023,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
مزلت نبكي على صاحبي لي عنده 21 سنة,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
Wa3r 😊😊❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
يا رب انا جدة متة الاحد14ديسمبر2525 ادعوله في التعليقات😢😢😢😢😢😢😢❤❤❤❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
شكون جا يتفرج 12/2/2026😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
Rabbi yr7m sa7bk ana tan sa7bi mat 😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
شكون جا 11فيفري 2026❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
Sahbi Howa Baba Llah irahmo o irham jami3 lmouslimine 🤲🙏❤️,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
اللهم ارحم أخي سعيد، مات مغدورا  2019,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
مني جاي 8/2/2026😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
نسمع فيها ونبكي تذكرت زميلي في الدراسة توفى في حادث عمره 24 سنة كان انسان طيب ربي يرحمه 🤲😞😭😭😭😭😭😭😭,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.086155
21/05/2020 موتك جات على غفلة ربي يرحمك خويا,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
جايه نسمعها بعد موت سيف الاسلام 💔😭3/2/2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
شكو راهو يتفرج فيها من الجزائر اليوم 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
أول مرة أسمعها في عام 2026❤❤😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
2006 يزيني عمري 50 سنة صاحبي يزيني.,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
شكون لي اسمعھا من 2026🇲🇦❤🇹🇳,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
أنا نسمع فاها درك 2026/02/01,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
راني نسمع فيها 2027,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
ياخي 😢😢😢😢😢  25 جويلية  2026 على الساعة لربعة ونص متاع لعشية 😢😢😢😢😢 صاحبي إنت في الدار الحق,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
"شكون لي جا في 2026 ؟؟🎉
واو 🤩 عجبتني اغنية إدمان حرفي ❤",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
ماي 2024 هناك تركت جزء من قلبي,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
"الله يرحم والديك خويا خالد 

عندي صاحبي توفي في 2022

غناية لروح كل موتانا 😢😢😢🤲🤲🤲",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
28/01/2026😢ربي يرحمك عمي لغالي,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
"🇸🇴🇪🇹🇾🇪🇱🇾🇮🇹🇨🇭,ALX.FINLY,🇬🇧🤲.2026",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:07.898531
شكون مزال يسمع فيه 2026🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
شكون لي جي 2026 /1/23😢❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
Ana,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
أنا.جيت.في.2026.20/1,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
مين بيسمع معايا من مصر 🇪🇬❤❤2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
جيت18/1/2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
"Play JJ-DesFraayM-sTaä r i / >> Root:{Analytics & Kryptics} |1 rr t ^ ((/// ^*Unu-i Maker.Balance CU Maker FM Wars Sends bc1qmwpmulypjlrrrwxlqht4s088s9ldd6k5t4qlcx
FOR Politics Of Memorial Custody & Gray Verticals Of The Deceased In Most Countries Where It's A 'Who's In For A Tell' Fază.",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
"3yina wlh 
Mouhim lichaf cmntr yastaghfar 
استغفرالله العظيم واتوب اليه 😢",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
شكون يسمعها في 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
Alch yrhmk 5ouya lyoum tadou 3 snin ed3oulou brahma 💔❤️‍🩹,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
13/1/2026 chakon li😊,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
ولد جارتنا مات 12/1/2026 صغير عنده 18 😢 ربي يرحمه و يصبرنا و يصبر ميمته راهي محروقة عليه صحابه هوما دفنوه خلاهم و راح 🥺😓💔,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
اليوم 13/1/2026 مجرووووووحة من عند اقرب الناس,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:08.792786
شكون 2026.1.13,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
شكون بسمعها 2026🇩🇿♥🇹🇳,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
من محبين بو سمحة الله يرحمو برحمته الواسعة ويسكنه فسيح جناته  هو لي جا 2026/1/1,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
عادي صحبي مات 2022😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
Aujourd'hui 12/01/202😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
يارب ايطاليا 2026 🤲🏻🇮🇹,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
"صاحبي العزيز تو...فى عام 2023 
😔😭😭😭😢 أدعو له بالرحمة .",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
بانو هنا 2026😢😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
اخي 😢😢😢😢😢 13اكتوبر 2025 علي 11/30ساعة😢😢😢😢😢 من هذك نهار قلبي موجع,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
راني نسمع فيها 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
07|01|2026موت صديقتي😢😢😢😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:09.625374
شكون جا  5جانفي2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:10.406276
2026 شكون هنا,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:10.406276
اي واحد كيسمع الهاد الغنيه في 2026 ادخل عندي' يالله حطيت اغنيه حزينه 🎉😢😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:10.406276
Chkoun jee 2026😢😢😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:10.406276
شكون لي يسمع فيهآ 2026.1.3,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:10.406276
الي جاي 1/1/2026❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
شكون جا 2026/1/1😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
شكون راه يسمعها ف 2026😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
أول واحد في 2026💔😭😭💔,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
"31 ديسمبر 2025 
عييت ياربي حب نرتاح 3 سنين راحو من حياتي نسنى ف حاجة مكانش",,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
30/12/25🕊️💍 توحشتو نحبو لاخر عمري نعشق فيه و نموت يا ربي راني نحبو ❤,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
Li jay min 30/12/25 y3ala9 😢💔,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
شكون يسمع فيها اخر 2025,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.124816
2024/11/4 yar7em yassine 💔,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.880959
لي جاي من ❤2025/12/21❤ يعلق بي ❤ تحياتي ليكم خوتي 😢,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.880959
Llah yarhm ahsn sadi9a horya ma3mri nask llah yarhmak raki fal9lb raki fi 9albi yaji nahr ou natl9w ❤❤❤❤❤❤❤🌹🌹🌹🌹🌹🌹🌹🌹🌹 kant3db 3ala far9ak mais raki 3and rabi la3ziz,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.880959
شكون راه في 2026,,,youtube_LBFcZE8N8NI,,false,2026-04-03T19:04:11.880959
